Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Last 5 Day Avg. Vol,Previous-Last 5 Day Avg. Vol,5 Day Price Change(5Day),STD of 100 Day Price Change(5Day),signal,c_signal,exit,return,str_return,cu_str_return,cu_mar_return
2018-09-11,VEDL,EQ,223.5,225.0,227.4,218.0,220.3,219.65,222.86,14276023,318152242035000.0,81829,5583911,0.3911,15574463.0,18811085.2,-1.3000000000000114,9.361082598943474,0,0,0,-0.0173760436318349,-0.0,-0.09583370690950933,-0.2964642473698946
2018-09-12,VEDL,EQ,219.65,220.75,225.8,219.0,223.35,223.6,222.46,8849353,196866983690000.0,78492,1913983,0.2163,16161334.4,17992949.8,-9.799999999999983,9.107650463741836,1,1,1,0.017823370859155554,0.017823370859155554,-0.07801033605035378,-0.27864087651073904
2018-09-14,VEDL,EQ,223.6,228.8,236.45,226.05,235.0,235.6,231.84,17674079,409757769775000.0,122443,4391522,0.24850000000000003,15848102.0,13795172.6,-6.300000000000011,8.861252391134892,0,1,2,0.05227671049648746,0.05227671049648746,-0.025733625553866317,-0.22636416601425158
2018-09-17,VEDL,EQ,235.6,235.45,237.75,232.15,235.5,234.9,234.93,13008924,305619916205000.0,82976,3220093,0.2475,16679068.8,11671636.8,5.349999999999994,8.686999400590429,0,1,3,-0.0029755601125644768,-0.0029755601125644768,-0.028709185666430794,-0.22933972612681605
2018-09-18,VEDL,EQ,234.9,235.0,235.0,228.0,230.1,230.15,231.1,13228698,305719672945000.0,87992,4698826,0.3552,14413645.0,13502045.2,11.400000000000006,8.757669077829304,0,1,4,-0.020428621401616665,-0.020428621401616665,-0.04913780706804746,-0.24976834752843272
2018-09-19,VEDL,EQ,230.15,230.75,232.35,227.0,230.0,230.1,230.11,18255648,420089767285000.0,88176,8415491,0.461,13407415.4,15574463.0,10.5,8.662294934678306,-1,-1,-1,-0.00021727322193025939,0.00021727322193025939,-0.0489205338461172,-0.24998562075036299
2018-09-21,VEDL,EQ,230.1,230.95,235.3,221.1,230.0,230.45,230.12,42361028,974792878995000.1,146891,22580748,0.5331,14203340.4,16161334.4,6.5,8.5676756863613,0,-1,-2,0.001519922125197146,-0.001519922125197146,-0.050440455971314344,-0.24846569862516585
2018-09-24,VEDL,EQ,230.45,232.5,237.55,228.25,230.25,229.9,232.66,20942520,487249037164999.94,112310,6823231,0.3258,20905675.4,15848102.0,-5.150000000000006,8.529088240376055,0,-1,-3,-0.0023894873973813557,0.0023894873973813557,-0.04805096857393299,-0.2508551860225472
2018-09-25,VEDL,EQ,229.9,230.2,232.9,226.7,229.95,230.4,230.04,16770608,385790364100000.0,103481,9474766,0.5650000000000001,21559363.6,16679068.8,-5.0,8.525580803106784,0,-1,-4,0.002172497052600291,-0.002172497052600291,-0.05022346562653328,-0.2486826889699469
2018-09-26,VEDL,EQ,230.4,231.1,245.0,229.7,241.55,241.55,235.26,40596440,955086049245000.1,216690,21983545,0.5415,22311700.4,14413645.0,0.25,8.519006735387386,0,-1,-5,0.0472595621786796,-0.0472595621786796,-0.09748302780521287,-0.2014231267912673
2018-09-27,VEDL,EQ,241.55,241.85,246.8,238.6,239.75,240.65,242.13,25137487,608649499045000.0,132318,12843111,0.5109,27785248.8,13407415.4,11.450000000000017,8.629838344284599,0,0,0,-0.0037328952512973384,-0.0,-0.09748302780521287,-0.20515602204256464
2018-09-28,VEDL,EQ,240.65,241.25,242.8,227.1,232.35,232.3,232.51,20835004,484427104930000.0,133241,10406115,0.49950000000000006,29161616.6,14203340.4,10.200000000000017,8.658478809989097,0,0,0,-0.03531395597275493,-0.0,-0.09748302780521287,-0.24046997801531958
2018-10-01,VEDL,EQ,232.3,230.0,234.1,225.45,233.75,232.65,231.4,15971844,369583499315000.0,78272,7743325,0.48479999999999995,24856411.8,20905675.4,2.4000000000000057,8.599537572721358,0,0,0,0.0015055385142940254,0.0,-0.09748302780521287,-0.23896443950102556
2018-10-03,VEDL,EQ,232.65,232.7,246.9,232.15,240.45,240.1,239.73,36242984,868856092540000.0,152941,13257828,0.3658,23862276.6,21559363.6,2.25,8.608510280090519,0,0,0,0.03152032493655005,0.0,-0.09748302780521287,-0.2074441145644755
2018-10-04,VEDL,EQ,240.1,239.65,244.3,234.1,239.1,239.4,241.02,27385995,660050866195000.0,121238,7612140,0.278,27756751.8,22311700.4,-1.450000000000017,8.607820307984207,0,0,0,-0.0029197101033347503,-0.0,-0.09748302780521287,-0.21036382466781026
2018-10-05,VEDL,EQ,239.4,237.0,241.5,226.1,229.7,231.65,233.02,17175345,400216640990000.0,112432,5220296,0.3039,25114662.8,27785248.8,-1.25,8.608042912171015,0,0,0,-0.03290818126121538,-0.0,-0.09748302780521287,-0.24327200592902565
2018-10-08,VEDL,EQ,231.65,227.0,228.25,198.25,207.3,206.75,212.81,37293316,793649404840000.0,210227,9731266,0.2609,23522234.4,29161616.6,-0.6500000000000057,8.602230096100808,0,0,0,-0.11371727795885668,-0.0,-0.09748302780521287,-0.3569892838878823
2018-10-09,VEDL,EQ,206.75,208.0,216.5,204.05,212.15,212.1,211.43,17869475,377816544945000.0,129988,3256661,0.1822,26813896.8,24856411.8,-25.900000000000006,8.930076294537606,0,0,0,0.02554752766683604,0.0,-0.09748302780521287,-0.33144175622104627
2018-10-10,VEDL,EQ,212.1,213.3,220.65,213.25,218.05,218.15,217.95,12774692,278422131010000.0,108301,4969622,0.389,27193423.0,23862276.6,-28.0,9.296515299679315,0,0,0,0.02812503799898185,0.0,-0.09748302780521287,-0.3033167182220644
2018-10-11,VEDL,EQ,218.15,208.15,217.75,200.0,208.75,207.9,210.7,16424058,346051136680000.0,165929,4981717,0.3033,22499764.6,27756751.8,-21.25,9.484065264399746,1,1,1,-0.04812570470565142,-0.04812570470565142,-0.14560873251086429,-0.3514424229277158
2018-10-12,VEDL,EQ,207.9,210.5,216.6,210.4,214.5,214.3,214.06,11697753,250404356144999.97,99923,4644848,0.3971,20307377.2,25114662.8,-23.75,9.689745842639496,1,1,2,0.03031970761556411,0.03031970761556411,-0.11528902489530017,-0.3211227153121517
2018-10-15,VEDL,EQ,214.3,216.9,216.9,208.65,211.0,210.6,211.87,14022679,297097885300000.0,96846,6460365,0.4607,19211858.8,23522234.4,7.550000000000011,9.700324945093538,0,1,3,-0.017416302779656313,-0.017416302779656313,-0.1327053276749565,-0.33853901809180803
2018-10-16,VEDL,EQ,210.6,212.0,214.8,211.5,212.4,212.45,212.99,5405111,115122417050000.0,42355,966896,0.1789,14557731.4,26813896.8,-1.5,9.576893211572242,0,1,4,0.008746066860945367,0.008746066860945367,-0.12395926081401112,-0.32979295123086266
2018-10-17,VEDL,EQ,212.45,215.4,216.45,206.65,208.7,207.95,210.98,8586330,181151135035000.0,73096,2581735,0.3007,12064858.6,27193423.0,-5.700000000000017,9.56059547615031,0,1,5,-0.02140900037189995,-0.02140900037189995,-0.14536826118591106,-0.35120195160276263
2018-10-19,VEDL,EQ,207.95,206.45,214.2,199.75,212.7,211.1,208.12,19958162,415371039255000.0,138715,6998282,0.3506,11227186.2,22499764.6,0.04999999999998295,9.302715729801426,0,0,0,0.015034288665354377,0.0,-0.14536826118591106,-0.33616766293740824
2018-10-22,VEDL,EQ,211.1,213.05,219.25,207.85,212.9,213.55,214.22,13766095,294896420495000.0,89209,3860359,0.2804,11934007.0,20307377.2,-3.200000000000017,9.132425012895618,0,0,0,0.011539042433200714,0.0,-0.14536826118591106,-0.32462862050420754
2018-10-23,VEDL,EQ,213.55,211.8,216.25,207.6,210.4,210.35,212.22,12100077,256789972725000.0,73625,4393854,0.36310000000000003,12347675.4,19211858.8,2.950000000000017,9.08792765378356,0,0,0,-0.0150981872509457,-0.0,-0.14536826118591106,-0.33972680775515324
2018-10-24,VEDL,EQ,210.35,212.2,214.0,208.3,213.05,211.9,211.38,8365420,176828525715000.0,77470,2124040,0.2539,11963155.0,14557731.4,-2.0999999999999943,8.969230159075224,0,0,0,0.0073416552377235204,0.0,-0.14536826118591106,-0.3323851525174297
2018-10-25,VEDL,EQ,211.9,208.6,209.6,201.6,204.55,204.6,205.05,21349045,437757297845000.0,105774,12227445,0.5727000000000001,12555216.8,12064858.6,3.950000000000017,8.983991036810693,0,0,0,-0.03505761175672737,-0.0,-0.14536826118591106,-0.3674427642741571
2018-10-26,VEDL,EQ,204.6,204.85,207.45,199.0,203.75,203.65,203.41,12026230,244623063110000.0,83369,1933425,0.1608,15107759.8,11227186.2,-6.5,8.994538971683387,0,0,0,-0.004654019423104516,-0.0,-0.14536826118591106,-0.3720967836972616
2018-10-29,VEDL,EQ,203.65,207.05,212.5,203.85,211.2,211.4,207.73,10870728,225816797990000.0,71746,3729539,0.3431,13521373.4,11934007.0,-9.900000000000006,9.030217845845927,0,0,0,0.037349239341715725,0.0,-0.14536826118591106,-0.3347475443555459
2018-10-30,VEDL,EQ,211.4,212.6,216.4,210.0,211.45,211.2,212.8,10500891,223463261110000.0,81635,1916410,0.1825,12942300.0,12347675.4,1.0500000000000114,9.026976000138177,0,0,0,-0.0009465216040309356,-0.0,-0.14536826118591106,-0.3356940659595768
2018-10-31,VEDL,EQ,211.2,211.45,213.85,207.0,210.55,211.15,209.85,10731974,225208461694999.97,82112,2561681,0.23870000000000002,12622462.8,11963155.0,-0.700000000000017,9.014405684707382,0,0,0,-0.00023677045215372242,-0.0,-0.14536826118591106,-0.3359308364117305
2018-11-01,VEDL,EQ,211.15,213.0,215.4,208.0,213.4,212.8,212.66,17281051,367490237565000.0,89419,5990076,0.34659999999999996,13095773.6,12555216.8,6.550000000000011,9.045374550430495,0,0,0,0.007783976087536659,0.0,-0.14536826118591106,-0.3281468603241938
2018-11-02,VEDL,EQ,212.8,217.0,227.35,214.55,227.0,225.9,223.03,19722750,439868719214999.94,114073,2980639,0.15109999999999998,12282174.8,15107759.8,9.150000000000006,9.10800750754937,-1,-1,-1,0.059739666006468184,-0.059739666006468184,-0.20510792719237925,-0.26840719431772564
2018-11-05,VEDL,EQ,225.9,225.45,227.75,220.8,223.1,222.45,224.13,13542401,303524874695000.0,94511,5127456,0.3786,13821478.8,13521373.4,14.5,9.245938993892823,0,-1,-2,-0.015390066221906891,0.015390066221906891,-0.18971786097047236,-0.28379726053963256
2018-11-06,VEDL,EQ,222.45,207.7,213.65,205.3,207.75,207.4,208.73,19834081,413990664310000.0,172964,6204184,0.3128,14355813.4,12942300.0,11.25,9.3298872967307,0,-1,-3,-0.07005306145662374,0.07005306145662374,-0.11966479951384862,-0.3538503219962563
2018-11-07,VEDL,EQ,207.4,209.6,211.95,209.1,210.0,209.75,209.92,2448864,51405915655000.0,22452,855972,0.34950000000000003,16222451.4,12622462.8,-3.75,9.33297753650836,0,-1,-4,0.011267049551888633,-0.011267049551888633,-0.13093184906573724,-0.3425832724443677
2018-11-09,VEDL,EQ,209.75,210.95,212.0,208.3,209.25,209.05,209.84,6868901,144139522245000.0,52031,1606574,0.2339,14565829.4,13095773.6,-3.0500000000000114,9.334828559883903,0,-1,-5,-0.0033428875447415363,0.0033428875447415363,-0.1275889615209957,-0.34592615998910925
2018-11-12,VEDL,EQ,209.05,209.75,210.9,202.25,202.85,203.15,205.71,11801858,242770433790000.0,90283,4338987,0.3677,12483399.4,12282174.8,-16.849999999999994,9.46111247382802,0,0,0,-0.02862883536883831,-0.0,-0.1275889615209957,-0.37455499535794756
2018-11-13,VEDL,EQ,203.15,202.0,206.0,201.0,205.6,205.6,204.1,9244952,188687237770000.0,77493,2096547,0.2268,10899221.0,13821478.8,-19.299999999999983,9.618444717722232,1,1,1,0.011987911147274214,0.011987911147274214,-0.11560105037372148,-0.36256708421067335
2018-11-14,VEDL,EQ,205.6,206.5,207.9,203.55,203.8,204.1,205.76,7525220,154841578355000.0,61139,2070720,0.2752,10039731.2,14355813.4,-1.8000000000000114,9.599123539535922,0,1,2,-0.007322463765210907,-0.007322463765210907,-0.12292351413893239,-0.36988954797588425
2018-11-15,VEDL,EQ,204.1,205.3,209.65,202.75,207.1,207.55,206.5,10248843,211638097000000.0,72500,2649004,0.2585,7577959.0,16222451.4,-5.650000000000006,9.533564033551047,0,1,3,0.016762204683248693,0.016762204683248693,-0.1061613094556837,-0.35312734329263556
2018-11-16,VEDL,EQ,207.55,208.0,209.0,205.55,206.8,206.8,207.25,7998497,165766255085000.0,55374,2805508,0.3508,9137954.8,14565829.4,-1.5,9.368711021913374,0,1,4,-0.0036201318647737465,-0.0036201318647737465,-0.10978144132045745,-0.3567474751574093
2018-11-19,VEDL,EQ,206.8,207.8,212.8,207.4,211.5,211.35,210.91,10878040,229430553544999.97,75958,2477926,0.2278,9363874.0,12483399.4,3.6500000000000057,9.32368379694713,0,1,5,0.0217633843785248,0.0217633843785248,-0.08801805694193265,-0.33498409077888447
2018-11-20,VEDL,EQ,211.35,210.25,210.9,200.0,205.1,205.25,206.32,18615840,384080201285000.0,137908,7869744,0.4227,9179110.4,10899221.0,5.75,9.30744215912484,0,0,0,-0.02928677868026133,-0.0,-0.08801805694193265,-0.3642708694591458
2018-11-21,VEDL,EQ,205.25,204.0,204.4,201.0,201.95,201.9,202.45,14273100,288958750420000.0,96571,4588512,0.3215,11053288.0,10039731.2,1.1500000000000057,9.305204514711429,0,0,0,-0.01645622301374571,-0.0,-0.08801805694193265,-0.3807270924728915
2018-11-22,VEDL,EQ,201.9,203.9,204.6,199.0,199.65,199.6,201.29,12387967,249361297925000.0,89215,3704427,0.299,12402864.0,7577959.0,-5.650000000000006,9.289475023494122,0,0,0,-0.011457161441428283,-0.0,-0.08801805694193265,-0.39218425391431977
2018-11-26,VEDL,EQ,199.6,200.0,200.05,191.0,195.75,195.8,194.32,20552801,399392237175000.0,136091,6761582,0.329,12830688.8,9137954.8,-7.200000000000017,9.303083772425548,0,0,0,-0.019221633780953554,-0.0,-0.08801805694193265,-0.4114058876952733
2018-11-27,VEDL,EQ,195.8,193.85,199.7,190.2,194.75,195.0,194.47,21061915,409598550260000.0,125731,4740823,0.22510000000000002,15341549.6,9363874.0,-15.549999999999983,9.413295239857675,0,0,0,-0.004094171532663226,-0.0,-0.08801805694193265,-0.41550005922793654
2018-11-28,VEDL,EQ,195.0,196.2,197.35,192.15,192.8,192.95,195.05,13300756,259437389440000.0,98636,3286894,0.24710000000000001,17378324.6,9179110.4,-10.25,9.452878830378506,0,0,0,-0.010568470580119069,-0.0,-0.08801805694193265,-0.4260685298080556
2018-11-29,VEDL,EQ,192.95,196.5,201.9,196.25,198.5,198.8,199.15,16248210,323580275725000.0,118607,3629291,0.22340000000000002,16315307.8,11053288.0,-8.950000000000017,9.457967300352934,0,0,0,0.029868206238845913,0.0,-0.08801805694193265,-0.3962003235692097
2018-11-30,VEDL,EQ,198.8,200.8,201.0,194.85,196.05,195.85,196.63,14713297,289310329415000.0,126198,5725815,0.38920000000000005,16710329.8,12402864.0,-0.799999999999983,9.405846773967427,0,0,0,-0.014950234110633434,-0.0,-0.08801805694193265,-0.41115055767984315
2018-12-03,VEDL,EQ,195.85,201.5,205.35,201.0,202.95,202.95,203.41,16235433,330247902865000.0,112083,4218036,0.25980000000000003,17175395.8,12830688.8,0.04999999999998295,9.403874389598867,0,0,0,0.03561058317306637,0.0,-0.08801805694193265,-0.3755399745067768
2018-12-04,VEDL,EQ,202.95,202.4,206.9,200.6,206.0,206.2,204.12,10559839,215543928715000.0,66817,2150553,0.20370000000000002,16311922.2,15341549.6,7.949999999999989,9.451558259639171,0,0,0,0.01588692829795283,0.0,-0.08801805694193265,-0.35965304620882393
2018-12-05,VEDL,EQ,206.2,202.35,204.45,197.45,198.1,198.4,200.45,12327914,247116730044999.97,79257,2515046,0.204,14211507.0,17378324.6,13.25,9.465995214663925,-1,-1,-1,-0.03856137673208703,0.03856137673208703,-0.04945668020984562,-0.398214422940911
2018-12-06,VEDL,EQ,198.4,196.9,196.9,191.0,195.3,195.35,194.06,15693557,304556983065000.0,123061,2717395,0.1732,14016938.6,16315307.8,-0.4000000000000057,9.257130966847864,0,-1,-2,-0.015492373349692834,0.015492373349692834,-0.03396430686015279,-0.4137067962906038
2018-12-07,VEDL,EQ,195.35,197.95,198.3,193.0,195.55,195.7,195.15,9185719,179260332375000.0,78001,1215626,0.1323,13906008.0,16710329.8,-0.5,9.250518017163067,0,-1,-3,0.0017900529009510183,-0.0017900529009510183,-0.035754359761103804,-0.4119167433896528
2018-12-10,VEDL,EQ,195.7,191.4,195.65,190.2,192.25,192.55,193.2,6766286,130725240709999.98,50123,1110420,0.1641,12800492.4,17175395.8,-7.25,9.271574566895035,0,-1,-4,-0.016227014141112488,0.016227014141112488,-0.019527345619991317,-0.4281437575307653
2018-12-11,VEDL,EQ,192.55,191.9,195.0,190.05,194.0,193.55,192.71,12458158,240085037665000.0,85788,2924575,0.2348,10906663.0,16311922.2,-13.649999999999977,9.355429080636986,1,1,1,0.005180016762739313,0.005180016762739313,-0.014347328857252005,-0.42296374076802595
2018-12-12,VEDL,EQ,193.55,194.55,200.75,193.55,199.2,199.3,197.55,11215747,221571525094999.97,78383,2578580,0.2299,11286326.8,14211507.0,-4.849999999999994,9.339381157445086,0,1,2,0.029275350195091938,0.029275350195091938,0.014928021337839933,-0.39368839057293403
2018-12-13,VEDL,EQ,199.3,201.0,202.8,198.3,200.4,200.65,200.68,10141845,203529647755000.0,57239,2873062,0.2833,11063893.4,14016938.6,3.950000000000017,9.226734268012988,0,1,3,0.006750869494176617,0.006750869494176617,0.02167889083201655,-0.3869375210787574
2018-12-14,VEDL,EQ,200.65,199.0,203.2,198.15,201.9,201.6,201.47,7637495,153869131525000.0,56491,2001459,0.2621,9953551.0,13906008.0,4.950000000000017,9.046584879378399,0,1,4,0.004723439484287783,0.004723439484287783,0.02640233031630433,-0.3822140815944696
2018-12-17,VEDL,EQ,201.6,212.8,213.3,204.6,205.4,205.5,207.98,27613999,574325347320000.0,162244,5076037,0.1838,9643906.2,12800492.4,9.049999999999983,9.066414253950805,0,1,5,0.01916049773907579,0.01916049773907579,0.04556282805538012,-0.3630535838553938
2018-12-18,VEDL,EQ,205.5,204.9,210.0,204.25,209.8,208.55,207.05,12509870,259013849490000.0,68657,2734610,0.2186,13813448.8,10906663.0,11.949999999999989,9.120094031944793,0,0,0,0.014732786706665035,0.0,0.04556282805538012,-0.34832079714872877
2018-12-19,VEDL,EQ,208.55,209.8,209.95,205.65,206.75,206.85,207.31,11334523,234974901235000.0,61516,2544136,0.2245,13823791.2,11286326.8,9.25,9.166826940747603,0,0,0,-0.008184927735533804,-0.0,0.04556282805538012,-0.3565057248842626
2018-12-20,VEDL,EQ,206.85,205.0,205.0,201.5,203.1,202.75,202.49,13958524,282644383285000.0,79218,4051427,0.2902,13847546.4,11063893.4,6.199999999999989,9.179967705319392,0,0,0,-0.02002019991189815,-0.0,0.04556282805538012,-0.3765259247961607
2018-12-21,VEDL,EQ,202.75,204.5,204.55,199.15,199.85,200.05,201.51,14374440,289656318545000.0,74852,5898351,0.4103,14610882.2,9953551.0,1.1500000000000057,9.179449420671512,0,0,0,-0.013406357692278223,-0.0,0.04556282805538012,-0.3899322824884389
2018-12-24,VEDL,EQ,200.05,198.0,199.5,196.0,196.4,196.4,197.42,9951166,196453297960000.0,71326,2050533,0.2061,15958271.2,9643906.2,-5.449999999999989,9.106617016480289,0,0,0,-0.0184139393828785,-0.0,0.04556282805538012,-0.4083462218713174
2018-12-26,VEDL,EQ,196.4,195.95,197.65,193.05,196.75,196.4,195.06,9449698,184325638150000.0,54821,1622046,0.17170000000000002,12425704.6,13813448.8,-12.150000000000006,9.1163402384638,1,1,1,0.0,0.0,0.04556282805538012,-0.4083462218713174
2018-12-27,VEDL,EQ,196.4,199.65,202.25,195.2,196.7,195.85,198.12,12890647,255386603975000.0,72827,2028621,0.1574,11813670.2,13823791.2,-10.449999999999989,9.051389256614002,1,1,2,-0.0028043358085252604,-0.0028043358085252604,0.04275849224685486,-0.41115055767984265
2018-12-28,VEDL,EQ,195.85,197.65,200.65,197.0,199.9,199.4,199.19,8693150,173156917550000.0,52458,1965616,0.2261,12124895.0,13847546.4,-6.900000000000006,9.028228388132565,0,1,3,0.017963797415897615,0.017963797415897615,0.06072228966275248,-0.39318676026394506
2018-12-31,VEDL,EQ,199.4,201.4,203.6,200.6,202.15,202.2,202.33,9580784,193850347345000.0,79513,2111734,0.22039999999999998,11071820.2,14610882.2,-0.6500000000000057,8.977370807545018,0,1,4,0.01394444905863294,0.01394444905863294,0.07466673872138542,-0.3792423112053121
2019-01-01,VEDL,EQ,202.2,202.5,202.85,200.35,202.5,202.1,201.52,3947501,79548463900000.0,22172,585816,0.1484,10113089.0,15958271.2,5.799999999999983,8.99294476551232,0,1,5,-0.0004946821767957136,-0.0004946821767957136,0.0741720565445897,-0.3797369933821078
2019-01-02,VEDL,EQ,202.1,200.0,200.0,192.5,193.2,193.15,195.34,18935386,369880020805000.0,164727,7477092,0.39490000000000003,8912356.0,12425704.6,5.699999999999989,9.01347616212815,0,0,0,-0.04529553529728493,-0.0,0.0741720565445897,-0.42503252867939273
2019-01-03,VEDL,EQ,193.15,193.7,195.0,187.55,188.5,187.95,191.06,13968283,266879342800000.0,106623,3714654,0.2659,10809493.6,11813670.2,-2.6999999999999886,9.00271418108242,0,0,0,-0.02729111910210335,-0.0,0.0741720565445897,-0.4523236477814961
2019-01-04,VEDL,EQ,187.95,188.0,194.45,186.65,193.9,192.9,189.77,12883382,244489632694999.97,83869,2515280,0.1952,11025020.8,12124895.0,-11.450000000000017,9.063804960033906,1,1,1,0.025995949901496406,0.025995949901496406,0.10016800644608612,-0.4263276978799997
2019-01-07,VEDL,EQ,192.9,196.1,198.65,192.5,193.6,193.45,195.45,11020289,215386859215000.0,83855,2340047,0.21230000000000002,11863067.2,11071820.2,-9.299999999999983,9.0969497607437,0,1,2,0.0028471612348384503,0.0028471612348384503,0.10301516768092457,-0.4234805366451612
2019-01-08,VEDL,EQ,193.45,194.5,197.0,191.9,195.6,195.65,194.61,14295380,278204651480000.03,79311,3465337,0.24239999999999998,12150968.2,10113089.0,-8.650000000000006,9.076023956479277,0,1,3,0.011308267509899505,0.011308267509899505,0.11432343519082408,-0.4121722691352617
2019-01-09,VEDL,EQ,195.65,197.95,198.0,192.0,195.05,194.75,194.77,11205333,218244796619999.97,78137,2499719,0.2231,14220544.0,8912356.0,2.5,9.004830017072145,0,1,4,-0.004610663905563857,-0.004610663905563857,0.10971277128526022,-0.4167829330408256
2019-01-10,VEDL,EQ,194.75,195.0,196.2,193.45,195.5,195.45,194.89,8256271,160904278810000.0,39747,2953818,0.3578,12674533.4,10809493.6,6.800000000000011,8.991013807848878,0,1,5,0.0035879074881062087,0.0035879074881062087,0.11330067877336643,-0.41319502555271936
2019-01-11,VEDL,EQ,195.45,195.5,198.3,195.0,196.7,196.6,196.76,8245755,162242815960000.0,52613,2384735,0.2892,11532131.0,11025020.8,2.549999999999983,8.999034403869123,0,0,0,0.0058666154741023385,0.0,0.11330067877336643,-0.40732841007861703
2019-01-14,VEDL,EQ,196.6,196.0,196.0,192.0,193.0,193.05,193.32,9059869,175149224045000.0,84192,3637485,0.40149999999999997,10604605.6,11863067.2,3.1500000000000057,8.960998814165452,0,0,0,-0.018221985002820688,-0.0,0.11330067877336643,-0.4255503950814377
2019-01-15,VEDL,EQ,193.05,193.85,199.8,193.35,198.8,198.9,197.22,9416350,185713695515000.0,52918,2944107,0.3127,10212521.6,12150968.2,-2.5999999999999943,8.920442573497718,0,0,0,0.02985296314968113,0.0,0.11330067877336643,-0.3956974319317566
