Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Last 5 Day Avg. Vol,Previous-Last 5 Day Avg. Vol,5 Day Price Change(5Day),STD of 100 Day Price Change(5Day),signal,c_signal,exit,return,str_return,cu_str_return,cu_mar_return
2019-01-16,VEDL,EQ,198.9,201.0,202.25,195.7,196.55,196.3,198.83,12554389,249614133144999.97,70742,3096195,0.2466,9236715.6,14220544.0,4.150000000000006,8.685317867795419,0,0,0,-0.013158084577511088,-0.0,0.11330067877336643,-0.4088555165092677
2019-01-17,VEDL,EQ,196.3,197.25,198.25,195.4,196.85,197.45,197.05,6591718,129889347709999.98,35085,1699006,0.2577,9506526.8,12674533.4,0.8500000000000227,8.65184015867798,0,0,0,0.005841286450242962,0.0,0.11330067877336643,-0.40301423005902476
2019-01-18,VEDL,EQ,197.45,199.0,200.0,196.25,198.75,198.7,198.51,8307081,164905889355000.0,73539,2198126,0.2646,9173616.2,11532131.0,0.8499999999999943,8.630253852909336,0,0,0,0.006310761825112786,0.0,0.11330067877336643,-0.39670346823391195
2019-01-21,VEDL,EQ,198.7,200.1,200.5,197.65,198.1,198.45,198.76,6348706,126188749559999.98,45040,2178216,0.3431,9185881.4,10604605.6,5.649999999999977,8.642349495246052,0,0,0,-0.0012589703286968064,-0.0,0.11330067877336643,-0.39796243856260877
2019-01-22,VEDL,EQ,198.45,197.5,197.5,191.0,191.2,191.5,192.85,9901151,190948141175000.0,64658,3402297,0.3436,8643648.8,10212521.6,-0.45000000000001705,8.615615726309654,0,0,0,-0.035649370608373594,-0.0,0.11330067877336643,-0.43361180917098235
2019-01-23,VEDL,EQ,191.5,191.5,195.0,190.6,192.5,192.8,193.01,7523951,145221918910000.0,53230,1661103,0.2208,8740609.0,9236715.6,-4.800000000000011,8.569221099523872,0,0,0,0.006765573555744659,0.0,0.11330067877336643,-0.4268462356152377
2019-01-24,VEDL,EQ,192.8,192.9,195.45,191.3,193.55,193.5,193.14,6195845,119665785705000.0,35604,820115,0.13240000000000002,7734521.4,9506526.8,-4.649999999999977,8.564562809105377,0,0,0,0.003624130293391244,0.0,0.11330067877336643,-0.42322210532184645
2019-01-25,VEDL,EQ,193.5,195.1,196.4,192.55,195.0,194.7,194.49,6437316,125199368070000.0,39682,2207822,0.34299999999999997,7655346.8,9173616.2,-5.199999999999989,8.481176066722549,0,0,0,0.00618239990831734,0.0,0.11330067877336643,-0.41703970541352914
2019-01-28,VEDL,EQ,194.7,195.0,195.0,191.0,192.2,191.5,192.12,6045200,116142141715000.02,51822,1871813,0.30960000000000004,7281393.8,9185881.4,-3.75,8.358421870282454,0,0,0,-0.0165721037574533,-0.0,0.11330067877336643,-0.4336118091709824
2019-01-29,VEDL,EQ,191.5,191.5,193.85,189.4,192.65,192.65,191.77,6230069,119472074780000.0,39067,1652965,0.26530000000000004,7220692.6,8643648.8,0.0,8.327021412609703,0,0,0,0.005987262451465976,0.0,0.11330067877336643,-0.42762454671951644
2019-01-30,VEDL,EQ,192.65,192.9,196.45,192.15,194.45,194.1,193.81,10015876,194121427340000.0,96072,3717960,0.3712,6486476.2,8740609.0,-0.15000000000000568,8.320033690199846,0,0,0,0.007498419102797924,0.0,0.11330067877336643,-0.4201261276167185
2019-01-31,VEDL,EQ,194.1,195.5,198.25,193.8,197.95,197.35,196.57,13404228,263490075569999.97,80475,6738267,0.5027,6984861.2,7734521.4,0.5999999999999943,8.322412161862633,0,0,0,0.01660531193389158,0.0,0.11330067877336643,-0.40352081568282694
2019-02-01,VEDL,EQ,197.35,179.65,180.0,158.15,161.6,162.15,163.84,98562137,1614850669170000.0,616591,28068376,0.2848,8426537.8,7655346.8,2.6500000000000057,8.33016380633682,0,0,0,-0.1964569693555291,-0.0,0.11330067877336643,-0.5999777850383561
2019-02-04,VEDL,EQ,162.15,162.8,165.0,156.5,162.35,161.35,160.82,24578563,395263687915000.0,145270,4492853,0.18280000000000002,26851502.0,7281393.8,-29.349999999999994,8.787407930175599,0,0,0,-0.0049459142553561816,-0.0,0.11330067877336643,-0.6049236992937123
2019-02-05,VEDL,EQ,161.35,159.3,164.5,157.25,163.55,162.6,161.19,14352577,231355077960000.0,87265,3874191,0.2699,30558174.6,7220692.6,-31.30000000000001,9.26505451149695,0,0,0,0.007717278615739345,0.0,0.11330067877336643,-0.5972064206779729
2019-02-06,VEDL,EQ,162.6,163.35,165.0,157.75,164.75,163.75,161.89,13140943,212732902530000.0,76993,4279551,0.3257,32182676.2,6486476.2,-31.5,9.715430024222059,0,0,0,0.007047677401651153,0.0,0.11330067877336643,-0.5901587432763218
2019-02-07,VEDL,EQ,163.75,162.95,165.65,161.8,163.1,163.45,163.43,9437018,154229451755000.0,51112,3143419,0.3331,32807689.6,6984861.2,-33.599999999999994,10.206064682978019,0,0,0,-0.0018337413451417599,-0.0,0.11330067877336643,-0.5919924846214636
2019-02-08,VEDL,EQ,163.45,162.3,162.4,149.7,154.6,154.15,155.88,21667191,337741140675000.0,169512,7780100,0.3591,32014247.6,8426537.8,1.299999999999983,10.187668955034493,0,0,0,-0.05858097883806019,-0.0,0.11330067877336643,-0.6505734634595238
2019-02-11,VEDL,EQ,154.15,153.7,155.2,147.05,151.8,152.15,151.2,18188741,275010454835000.0,96930,5901985,0.3245,16635258.4,26851502.0,-7.199999999999989,10.191437520652991,0,0,0,-0.013059277989179252,-0.0,0.11330067877336643,-0.6636327414487031
2019-02-12,VEDL,EQ,152.15,151.9,157.95,150.7,152.9,152.85,154.94,14116882,218730815010000.0,102965,3724242,0.2638,15357294.0,30558174.6,-10.449999999999989,10.19050571945189,1,1,1,0.0045901719938634174,0.0045901719938634174,0.11789085076722984,-0.6590425694548396
2019-02-13,VEDL,EQ,152.85,153.9,154.85,150.15,150.45,150.7,152.52,7375452,112487924555000.0,59541,1936186,0.2625,15310155.0,32182676.2,-10.900000000000006,10.12286354813406,1,1,2,-0.014165942704393813,-0.014165942704393813,0.10372490806283603,-0.6732085121592335
2019-02-14,VEDL,EQ,150.7,150.5,153.0,149.15,152.0,151.75,151.07,9962977,150509025755000.0,59494,3222924,0.3235,14157056.8,32807689.6,-12.75,10.078623442963348,1,1,3,0.006943324307157835,0.006943324307157835,0.11066823236999387,-0.6662651878520757
2019-02-15,VEDL,EQ,151.75,151.05,151.2,145.8,147.55,147.3,148.06,14116428,209005172180000.0,77079,5117121,0.3625,14262248.6,32014247.6,-2.4000000000000057,10.03178841422997,0,1,4,-0.029763106471022975,-0.029763106471022975,0.08090512589897089,-0.6960282943230987
2019-02-18,VEDL,EQ,147.3,148.85,151.15,146.65,147.95,148.0,148.53,14282136,212128030710000.0,79516,4077156,0.28550000000000003,12752096.0,16635258.4,-4.849999999999994,10.031254189086251,0,1,5,0.004740950295530368,0.004740950295530368,0.08564607619450126,-0.6912873440275683
2019-02-19,VEDL,EQ,148.0,148.1,154.4,147.85,152.95,153.1,152.07,12575548,191235991030000.0,74635,3089790,0.2457,11970775.0,15357294.0,-4.849999999999994,10.030998054515653,0,0,0,0.033879028899522934,0.0,0.08564607619450126,-0.6574083151280454
2019-02-20,VEDL,EQ,153.1,154.0,160.9,154.0,160.2,160.25,158.39,17251557,273240644835000.0,110611,4171196,0.24180000000000001,11662508.2,15310155.0,2.4000000000000057,10.040828319084696,0,0,0,0.04564379313714132,0.0,0.08564607619450126,-0.6117645219909041
2019-02-21,VEDL,EQ,160.25,161.7,165.6,160.3,164.4,164.6,163.68,14635838,239552460940000.0,109841,3911946,0.26730000000000004,13637729.2,14157056.8,8.5,10.001587891606773,0,0,0,0.02678319244218999,0.0,0.08564607619450126,-0.5849813295487142
2019-02-22,VEDL,EQ,164.6,164.45,170.0,163.6,169.65,169.65,167.83,14190345,238163604450000.0,84174,5204970,0.3668,14572301.4,14262248.6,17.299999999999983,10.12240662634587,0,0,0,0.03021920298726974,0.0,0.08564607619450126,-0.5547621265614444
2019-02-25,VEDL,EQ,169.65,171.0,171.8,167.4,170.9,171.25,170.22,10996421,187177282365000.0,85058,2730914,0.2483,14587084.8,12752096.0,21.650000000000006,10.408318885401325,0,0,0,0.009386985912095394,0.0,0.08564607619450126,-0.545375140649349
2019-02-26,VEDL,EQ,171.25,168.7,171.25,164.0,169.4,169.7,168.27,13247683,222922858669999.97,77608,4666182,0.3522,13929941.8,11970775.0,18.150000000000006,10.608434989634087,0,0,0,-0.009092304902154126,-0.0,0.08564607619450126,-0.5544674455515032
2019-02-27,VEDL,EQ,169.7,170.0,171.45,163.7,164.1,164.65,166.8,11006707,183592167960000.0,77459,3556104,0.32310000000000005,14064368.8,11662508.2,9.449999999999989,10.678358885374116,0,0,0,-0.03021016341780725,-0.0,0.08564607619450126,-0.5846776089693104
2019-02-28,VEDL,EQ,164.65,166.5,171.45,164.2,170.7,169.4,168.86,39036727,659169379925000.0,120002,27626221,0.7077,12815398.8,13637729.2,0.05000000000001137,10.680939125660274,0,0,0,0.028440773395580633,0.0,0.08564607619450126,-0.5562368355737298
2019-03-01,VEDL,EQ,169.4,172.45,174.8,172.0,173.6,173.45,173.21,11885411,205867613765000.0,88270,2454076,0.2065,17695576.6,14572301.4,-0.25,10.681786443107795,0,0,0,0.02362659119780455,0.0,0.08564607619450126,-0.5326102443759253
2019-03-05,VEDL,EQ,173.45,172.95,176.4,172.4,174.5,174.95,174.81,7667267,134028446900000.0,95591,2193220,0.28600000000000003,17234589.8,14587084.8,2.1999999999999886,10.431670455149948,0,0,0,0.008610845397938405,0.0,0.08564607619450126,-0.5239993989779869
2019-03-06,VEDL,EQ,174.95,177.65,180.0,176.1,178.6,178.5,178.41,11031028,196808415590000.0,77476,3977564,0.36060000000000003,16568759.0,13929941.8,5.25,10.133317122694363,0,0,0,0.020088382405996728,0.0,0.08564607619450126,-0.5039110165719901
2019-03-07,VEDL,EQ,178.5,178.95,178.95,172.6,175.85,176.05,175.34,9472601,166095027025000.0,69437,2417928,0.2553,16125428.0,14064368.8,13.849999999999994,10.070106413629302,0,0,0,-0.0138205556186322,-0.0,0.08564607619450126,-0.5177315721906223
2019-03-08,VEDL,EQ,176.05,174.8,174.8,171.25,172.15,172.35,172.95,5797559,100270123980000.0,50549,1471426,0.25379999999999997,15818606.8,12815398.8,6.650000000000006,9.855011787067136,0,0,0,-0.021240752638187185,-0.0,0.08564607619450126,-0.5389723248288094
2019-03-11,VEDL,EQ,172.35,174.0,178.75,172.55,176.65,177.1,176.62,9043700,159731587465000.0,57755,3612214,0.3994,9170773.2,17695576.6,-1.0999999999999943,9.813362565832605,0,0,0,0.027187251825913552,0.0,0.08564607619450126,-0.5117850730028959
2019-03-12,VEDL,EQ,177.1,178.9,180.35,177.3,178.3,178.45,179.01,10456226,187178351190000.0,57975,4385627,0.4194,8602431.0,17234589.8,2.1500000000000057,9.82017068450071,0,0,0,0.0075939051473815165,0.0,0.08564607619450126,-0.5041911678555143
2019-03-13,VEDL,EQ,178.45,178.0,178.3,171.0,172.0,171.6,172.86,9768953,168865772135000.0,59763,3466464,0.35479999999999995,9160222.8,16568759.0,-0.05000000000001137,9.811834793768282,0,0,0,-0.03914226288230736,-0.0,0.08564607619450126,-0.5433334307378217
2019-03-14,VEDL,EQ,171.6,171.7,174.7,171.4,173.5,173.6,173.21,6517558,112892444615000.02,39875,1122905,0.1723,8907807.8,16125428.0,-4.450000000000017,9.815375796178252,0,0,0,0.011587615172387829,0.0,0.08564607619450126,-0.5317458155654339
2019-03-15,VEDL,EQ,173.6,173.2,176.5,170.2,175.0,175.7,174.82,18224411,318592708545000.0,56993,12456089,0.6835,8316799.2,15818606.8,1.25,9.817485573190206,0,0,0,0.012024192966801591,0.0,0.08564607619450126,-0.5197216225986323
2019-03-18,VEDL,EQ,175.7,175.0,175.0,171.85,173.35,173.3,173.21,5902016,102231336845000.0,40225,1245205,0.21100000000000002,10802169.6,9170773.2,-1.4000000000000057,9.807588331944237,0,0,0,-0.01375379847149102,-0.0,0.08564607619450126,-0.5334754210701234
2019-03-19,VEDL,EQ,173.3,172.1,175.2,171.55,172.9,172.7,173.21,8901871,154186664630000.0,47819,3346289,0.37590000000000007,10173832.8,8602431.0,-5.149999999999977,9.814348326853287,0,0,0,-0.0034682115689276065,-0.0,0.08564607619450126,-0.536943632639051
2019-03-20,VEDL,EQ,172.7,174.25,175.45,172.55,174.0,174.55,174.23,5703096,99367490130000.0,43510,2032850,0.3564,9862961.8,9160222.8,1.0999999999999943,9.80252977036998,0,0,0,0.01065524839841219,0.0,0.08564607619450126,-0.5262883842406388
2019-03-22,VEDL,EQ,174.55,174.2,176.6,173.05,173.2,173.9,174.95,6311803,110424597630000.0,44789,2253477,0.35700000000000004,9049790.4,8907807.8,0.950000000000017,9.792573600809572,0,0,0,-0.003730812190807688,-0.0,0.08564607619450126,-0.5300191964314466
2019-03-25,VEDL,EQ,173.9,170.7,171.0,167.75,168.2,168.25,169.05,8243613,139357133765000.02,54346,3175073,0.38520000000000004,9008639.4,8316799.2,-1.799999999999983,9.755330827063446,0,0,0,-0.03302945283540018,-0.0,0.08564607619450126,-0.5630486492668467
2019-03-26,VEDL,EQ,168.25,170.0,174.35,169.0,174.25,173.6,172.12,8106156,139525689050000.0,51963,3099068,0.3823,7012479.8,10802169.6,-5.050000000000011,9.759176606164212,0,0,0,0.0313028337014125,0.0,0.08564607619450126,-0.5317458155654342
2019-03-27,VEDL,EQ,173.6,175.3,177.25,173.4,174.7,175.45,175.54,8484488,148939948170000.0,54791,2891477,0.3408,7453307.8,10173832.8,0.9000000000000057,9.761682705477783,0,0,0,0.010600299802974247,0.0,0.08564607619450126,-0.5211455157624599
2019-03-28,VEDL,EQ,175.45,177.0,178.95,175.65,177.95,178.05,177.53,9758852,173245680005000.0,80033,4087425,0.41880000000000006,7369831.2,9862961.8,0.8999999999999773,9.731475850158702,0,0,0,0.014710307694562828,0.0,0.08564607619450126,-0.5064352080678971
2019-03-29,VEDL,EQ,178.05,178.6,185.4,178.55,184.8,184.45,183.66,16393058,301073528885000.0,114023,5761953,0.3515,8180982.4,9049790.4,4.150000000000006,9.689153886191654,0,0,0,0.03531401431889784,0.0,0.08564607619450126,-0.47112119374899925
2019-04-01,VEDL,EQ,184.45,187.4,193.4,187.0,188.45,188.9,191.4,15788197,302191163900000.0,135815,4567565,0.2893,10197233.4,9008639.4,16.19999999999999,9.718976803193323,0,0,0,0.0238393504647793,0.0,0.08564607619450126,-0.44728184328421994
2019-04-02,VEDL,EQ,188.9,190.6,190.8,186.35,188.1,187.9,188.71,8097137,152800280505000.0,68912,2434851,0.3007,11706150.2,7012479.8,15.300000000000011,9.78086437020178,0,0,0,-0.0053078680880442675,-0.0,0.08564607619450126,-0.4525897113722642
2019-04-03,VEDL,EQ,187.9,188.8,191.0,185.05,185.6,185.8,188.62,5974559,112690217084999.98,46529,1274091,0.2133,11704346.4,7453307.8,12.450000000000017,9.876155794783115,0,0,0,-0.01123908003968141,-0.0,0.08564607619450126,-0.46382879141194566
2019-04-04,VEDL,EQ,185.8,185.25,189.15,183.4,187.55,187.2,186.33,6366506,118630253834999.98,47310,945459,0.1485,11202360.6,7369831.2,7.75,9.91571473658725,0,0,0,0.007506737663753351,0.0,0.08564607619450126,-0.4563220537481923
2019-04-05,VEDL,EQ,187.2,188.7,192.3,186.7,192.1,191.7,190.08,7281070,138402047220000.0,53698,2031450,0.27899999999999997,10523891.4,8180982.4,2.75,9.795922298939926,0,0,0,0.023754086008107054,0.0,0.08564607619450126,-0.4325679677400852
2019-04-08,VEDL,EQ,191.7,194.1,195.1,185.2,186.55,186.65,189.36,10956365,207466875300000.0,81548,3070941,0.2803,8701493.8,10197233.4,2.799999999999983,9.626461255992833,0,0,0,-0.026696444691005822,-0.0,0.08564607619450126,-0.45926441243109106
2019-04-09,VEDL,EQ,186.65,186.9,190.95,184.1,190.0,190.0,187.48,8889015,166655368165000.0,80346,2349016,0.2643,7735127.4,11706150.2,-1.25,9.626022495865513,0,0,0,0.017788866799893305,0.0,0.08564607619450126,-0.44147554563119773
2019-04-10,VEDL,EQ,190.0,188.9,191.75,185.55,189.0,188.5,188.79,10063947,189995951060000.0,55956,3384330,0.33630000000000004,7893503.0,11704346.4,4.199999999999989,9.625895878547944,0,0,0,-0.007926065272420716,-0.0,0.08564607619450126,-0.44940161090361846
2019-04-11,VEDL,EQ,188.5,188.45,188.45,179.4,181.35,181.15,181.85,17571817,319547158210000.0,110111,4567817,0.26,8711380.6,11202360.6,1.3000000000000114,9.627510285267375,0,0,0,-0.0397725895469792,-0.0,0.08564607619450126,-0.4891742004505977
2019-04-12,VEDL,EQ,181.15,181.45,184.5,179.7,183.8,183.9,182.21,7716220,140594616845000.0,52957,1263543,0.1638,10952442.8,10523891.4,-10.549999999999983,9.668297602750618,0,0,0,0.015066714269189256,0.0,0.08564607619450126,-0.4741074861814084
2019-04-15,VEDL,EQ,183.9,184.9,187.95,183.7,185.35,184.7,185.8,6503139,120830653215000.02,54808,1902150,0.2925,11039472.8,8701493.8,-2.75,9.647673019799619,0,0,0,0.0043407555949188424,0.0,0.08564607619450126,-0.46976673058648954
2019-04-16,VEDL,EQ,184.7,185.2,189.75,184.3,185.0,184.95,186.76,7726060,144292935580000.0,68520,2130921,0.2758,10148827.6,7735127.4,-5.300000000000011,9.655640053796779,0,0,0,0.0013526310732688152,0.0,0.08564607619450126,-0.4684140995132207
2019-04-18,VEDL,EQ,184.95,185.3,186.9,178.0,178.4,178.6,180.01,10531473,189574081625000.0,84088,3696307,0.35100000000000003,9916236.6,7893503.0,-3.5500000000000114,9.64754451409865,0,0,0,-0.034936849836064335,-0.0,0.08564607619450126,-0.503350949349285
2019-04-22,VEDL,EQ,178.6,178.9,179.45,174.7,175.25,175.0,176.55,5178537,91425531480000.0,38164,1531549,0.2957,10009741.8,8711380.6,-2.5500000000000114,9.628088367171356,0,0,0,-0.0203626945188846,-0.0,0.08564607619450126,-0.5237136438681697
2019-04-23,VEDL,EQ,175.0,175.2,176.35,174.0,174.7,174.8,175.14,4511939,79022870415000.0,29375,1154564,0.2559,7531085.8,10952442.8,-8.900000000000006,9.548232212500814,0,0,0,-0.0011435107020789379,-0.0,0.08564607619450126,-0.5248571545702486
2019-04-24,VEDL,EQ,174.8,174.95,176.0,171.05,175.0,174.8,173.02,6493237,112348714409999.98,56813,1759777,0.271,6890229.6,11039472.8,-9.899999999999977,9.544794167873423,1,1,1,0.0,0.0,0.08564607619450126,-0.5248571545702486
2019-04-25,VEDL,EQ,174.8,174.6,175.25,170.0,170.35,170.45,171.94,7201390,123822802900000.0,56948,2621395,0.364,6888249.2,10148827.6,-10.149999999999977,9.555905295161773,1,1,2,-0.025200464637523113,-0.025200464637523113,0.060445611556978154,-0.5500576192077717
2019-04-26,VEDL,EQ,170.45,171.5,172.7,168.0,169.7,169.7,170.34,14527641,247460507515000.0,85395,5707528,0.3929,6783315.2,9916236.6,-8.150000000000006,9.584118544906886,0,1,3,-0.004409826343731449,-0.004409826343731449,0.0560357852132467,-0.5544674455515032
2019-04-30,VEDL,EQ,169.7,170.0,170.35,163.5,167.35,166.85,165.74,11940661,197901530580000.0,74320,5021412,0.4205,7582548.8,10009741.8,-5.300000000000011,9.593830232777384,0,1,4,-0.016936967042797554,-0.016936967042797554,0.03909881817044915,-0.5714044125943007
2019-05-02,VEDL,EQ,166.85,165.9,169.2,164.2,168.3,168.3,167.62,9231942,154742734090000.0,57909,3648072,0.39520000000000005,8934973.6,7531085.8,-7.950000000000017,9.576940885124621,0,1,5,0.00865289599937739,0.00865289599937739,0.04775171416982654,-0.5627515165949234
2019-05-03,VEDL,EQ,168.3,168.7,169.0,165.8,167.7,167.7,167.49,5109761,85585521175000.0,43804,955006,0.1869,9878974.2,6890229.6,-6.5,9.481450524070874,0,0,0,-0.0035714323675972446,-0.0,0.04775171416982654,-0.5663229489625207
2019-05-06,VEDL,EQ,167.7,164.0,168.25,163.05,166.3,166.75,165.9,6683022,110869411020000.0,45210,1826692,0.2733,9602279.0,6888249.2,-2.75,9.482147113860274,0,0,0,-0.005680984033429975,-0.0,0.04775171416982654,-0.5720039329959506
2019-05-07,VEDL,EQ,166.75,167.3,170.25,162.5,162.55,163.5,166.86,12885013,215000259660000.0,88211,2850084,0.2212,9498605.4,6783315.2,-2.9499999999999886,9.483202108055172,0,0,0,-0.019682694458425028,-0.0,0.04775171416982654,-0.5916866274543757
2019-05-08,VEDL,EQ,163.5,160.5,163.45,156.0,160.3,159.4,159.2,26136247,416088777595000.0,169538,5080616,0.19440000000000002,9170079.8,7582548.8,-3.3499999999999943,9.466627400686804,0,0,0,-0.025396223981193438,-0.0,0.04775171416982654,-0.6170828514355692
2019-05-09,VEDL,EQ,159.4,159.0,160.5,156.65,157.45,157.15,158.32,6761852,107052409385000.0,62295,1632358,0.2414,12009197.0,8934973.6,-8.900000000000006,9.415783694189106,0,0,0,-0.014216003112538048,-0.0,0.04775171416982654,-0.6312988545481072
2019-05-10,VEDL,EQ,157.15,158.4,159.55,153.85,155.4,155.95,156.48,8803987,137766391170000.0,88570,1760477,0.2,11515179.0,9878974.2,-10.549999999999983,9.454989744077245,0,0,0,-0.00766532018976441,-0.0,0.04775171416982654,-0.6389641747378716
2019-05-13,VEDL,EQ,155.95,156.3,157.95,152.8,153.6,154.2,155.05,7263166,112617767305000.0,56438,2165501,0.2981,12254024.2,9602279.0,-10.800000000000011,9.487202917188977,0,0,0,-0.011284981924583156,-0.0,0.04775171416982654,-0.6502491566624548
2019-05-14,VEDL,EQ,154.2,153.3,161.85,153.3,161.35,160.75,158.35,20739113,328397100895000.0,105122,8685664,0.41880000000000006,12370053.0,9498605.4,-9.300000000000011,9.497101245680543,0,0,0,0.04159990198849972,0.0,0.04775171416982654,-0.608649254673955
2019-05-15,VEDL,EQ,160.75,161.7,163.2,159.2,159.55,160.05,161.71,11518834,186268260600000.0,84232,4694074,0.40750000000000003,13940873.0,9170079.8,1.3499999999999943,9.440983874318999,0,0,0,-0.00436409670185661,-0.0,0.04775171416982654,-0.6130133513758116
2019-05-16,VEDL,EQ,160.05,161.3,164.1,158.85,163.15,163.5,161.27,8828869,142383862095000.0,121272,3979809,0.4508,11017390.4,12009197.0,2.9000000000000057,9.352058002861655,0,0,0,0.02132672392143604,0.0,0.04775171416982654,-0.5916866274543755
2019-05-17,VEDL,EQ,163.5,163.15,164.3,159.35,160.75,160.95,161.06,8405798,135385009309999.98,66783,3752916,0.4465,11430793.8,11515179.0,7.550000000000011,9.333366666607136,0,0,0,-0.015719232592490997,-0.0,0.04775171416982654,-0.6074058600468665
2019-05-20,VEDL,EQ,160.95,165.0,168.0,164.0,167.0,167.1,166.53,7540373,125567905175000.0,71288,3476607,0.4611,11351156.0,12254024.2,6.75,9.33827622089739,0,0,0,0.037498677856530986,0.0,0.04775171416982654,-0.5699071821903355
2019-05-21,VEDL,EQ,167.1,168.4,168.75,163.8,165.4,165.45,165.58,7394826,122443001225000.0,75860,3662954,0.4953,11406597.4,12370053.0,6.349999999999994,9.369141523041892,0,0,0,-0.009923401233726887,-0.0,0.04775171416982654,-0.5798305834240625
2019-05-22,VEDL,EQ,165.45,165.45,167.9,164.7,166.5,166.3,166.44,6597051,109800977150000.0,58022,3185980,0.4829,8737740.0,13940873.0,5.399999999999977,9.388320489638255,0,0,0,0.005124351831261006,0.0,0.04775171416982654,-0.5747062315928014
2019-05-23,VEDL,EQ,166.3,168.45,168.45,156.0,157.0,157.35,162.42,14249085,231430673675000.0,89818,5751849,0.4037,7753383.4,11017390.4,2.8000000000000114,9.337713731276656,0,0,0,-0.05532076268846626,-0.0,0.04775171416982654,-0.6300269942812677
2019-05-24,VEDL,EQ,157.35,159.0,164.6,155.55,164.4,163.9,159.82,10456712,167120239620000.0,106535,2297814,0.2197,8837426.6,11430793.8,-3.5999999999999943,9.29614963196042,0,0,0,0.04078386223936811,0.0,0.04775171416982654,-0.5892431320418996
